date_key,date,year,quarter,year_quarter,month,month_name,year_month,week_iso,year_iso,week_start,week_end,day,day_name,is_weekend
20230812,2023-08-12,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,12,Saturday,True
20230813,2023-08-13,2023,3,2023 Q3,8,August,2023-08,32,2023,2023-08-07,2023-08-13,13,Sunday,True
20230814,2023-08-14,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,14,Monday,False
20230815,2023-08-15,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,15,Tuesday,False
20230816,2023-08-16,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,16,Wednesday,False
20230817,2023-08-17,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,17,Thursday,False
20230818,2023-08-18,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,18,Friday,False
20230819,2023-08-19,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,19,Saturday,True
20230820,2023-08-20,2023,3,2023 Q3,8,August,2023-08,33,2023,2023-08-14,2023-08-20,20,Sunday,True
20230821,2023-08-21,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,21,Monday,False
20230822,2023-08-22,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,22,Tuesday,False
20230823,2023-08-23,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,23,Wednesday,False
20230824,2023-08-24,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,24,Thursday,False
20230825,2023-08-25,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,25,Friday,False
20230826,2023-08-26,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,26,Saturday,True
20230827,2023-08-27,2023,3,2023 Q3,8,August,2023-08,34,2023,2023-08-21,2023-08-27,27,Sunday,True
20230828,2023-08-28,2023,3,2023 Q3,8,August,2023-08,35,2023,2023-08-28,2023-09-03,28,Monday,False
20230829,2023-08-29,2023,3,2023 Q3,8,August,2023-08,35,2023,2023-08-28,2023-09-03,29,Tuesday,False
20230830,2023-08-30,2023,3,2023 Q3,8,August,2023-08,35,2023,2023-08-28,2023-09-03,30,Wednesday,False
20230831,2023-08-31,2023,3,2023 Q3,8,August,2023-08,35,2023,2023-08-28,2023-09-03,31,Thursday,False
20230901,2023-09-01,2023,3,2023 Q3,9,September,2023-09,35,2023,2023-08-28,2023-09-03,1,Friday,False
20230902,2023-09-02,2023,3,2023 Q3,9,September,2023-09,35,2023,2023-08-28,2023-09-03,2,Saturday,True
20230903,2023-09-03,2023,3,2023 Q3,9,September,2023-09,35,2023,2023-08-28,2023-09-03,3,Sunday,True
20230904,2023-09-04,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,4,Monday,False
20230905,2023-09-05,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,5,Tuesday,False
20230906,2023-09-06,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,6,Wednesday,False
20230907,2023-09-07,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,7,Thursday,False
20230908,2023-09-08,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,8,Friday,False
20230909,2023-09-09,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,9,Saturday,True
20230910,2023-09-10,2023,3,2023 Q3,9,September,2023-09,36,2023,2023-09-04,2023-09-10,10,Sunday,True
20230911,2023-09-11,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,11,Monday,False
20230912,2023-09-12,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,12,Tuesday,False
20230913,2023-09-13,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,13,Wednesday,False
20230914,2023-09-14,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,14,Thursday,False
20230915,2023-09-15,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,15,Friday,False
20230916,2023-09-16,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,16,Saturday,True
20230917,2023-09-17,2023,3,2023 Q3,9,September,2023-09,37,2023,2023-09-11,2023-09-17,17,Sunday,True
20230918,2023-09-18,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,18,Monday,False
20230919,2023-09-19,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,19,Tuesday,False
20230920,2023-09-20,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,20,Wednesday,False
20230921,2023-09-21,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,21,Thursday,False
20230922,2023-09-22,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,22,Friday,False
20230923,2023-09-23,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,23,Saturday,True
20230924,2023-09-24,2023,3,2023 Q3,9,September,2023-09,38,2023,2023-09-18,2023-09-24,24,Sunday,True
20230925,2023-09-25,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,25,Monday,False
20230926,2023-09-26,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,26,Tuesday,False
20230927,2023-09-27,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,27,Wednesday,False
20230928,2023-09-28,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,28,Thursday,False
20230929,2023-09-29,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,29,Friday,False
20230930,2023-09-30,2023,3,2023 Q3,9,September,2023-09,39,2023,2023-09-25,2023-10-01,30,Saturday,True
20231001,2023-10-01,2023,4,2023 Q4,10,October,2023-10,39,2023,2023-09-25,2023-10-01,1,Sunday,True
20231002,2023-10-02,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,2,Monday,False
20231003,2023-10-03,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,3,Tuesday,False
20231004,2023-10-04,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,4,Wednesday,False
20231005,2023-10-05,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,5,Thursday,False
20231006,2023-10-06,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,6,Friday,False
20231007,2023-10-07,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,7,Saturday,True
20231008,2023-10-08,2023,4,2023 Q4,10,October,2023-10,40,2023,2023-10-02,2023-10-08,8,Sunday,True
20231009,2023-10-09,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,9,Monday,False
20231010,2023-10-10,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,10,Tuesday,False
20231011,2023-10-11,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,11,Wednesday,False
20231012,2023-10-12,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,12,Thursday,False
20231013,2023-10-13,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,13,Friday,False
20231014,2023-10-14,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,14,Saturday,True
20231015,2023-10-15,2023,4,2023 Q4,10,October,2023-10,41,2023,2023-10-09,2023-10-15,15,Sunday,True
20231016,2023-10-16,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,16,Monday,False
20231017,2023-10-17,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,17,Tuesday,False
20231018,2023-10-18,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,18,Wednesday,False
20231019,2023-10-19,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,19,Thursday,False
20231020,2023-10-20,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,20,Friday,False
20231021,2023-10-21,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,21,Saturday,True
20231022,2023-10-22,2023,4,2023 Q4,10,October,2023-10,42,2023,2023-10-16,2023-10-22,22,Sunday,True
20231023,2023-10-23,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,23,Monday,False
20231024,2023-10-24,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,24,Tuesday,False
20231025,2023-10-25,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,25,Wednesday,False
20231026,2023-10-26,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,26,Thursday,False
20231027,2023-10-27,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,27,Friday,False
20231028,2023-10-28,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,28,Saturday,True
20231029,2023-10-29,2023,4,2023 Q4,10,October,2023-10,43,2023,2023-10-23,2023-10-29,29,Sunday,True
20231030,2023-10-30,2023,4,2023 Q4,10,October,2023-10,44,2023,2023-10-30,2023-11-05,30,Monday,False
20231031,2023-10-31,2023,4,2023 Q4,10,October,2023-10,44,2023,2023-10-30,2023-11-05,31,Tuesday,False
20231101,2023-11-01,2023,4,2023 Q4,11,November,2023-11,44,2023,2023-10-30,2023-11-05,1,Wednesday,False
20231102,2023-11-02,2023,4,2023 Q4,11,November,2023-11,44,2023,2023-10-30,2023-11-05,2,Thursday,False
20231103,2023-11-03,2023,4,2023 Q4,11,November,2023-11,44,2023,2023-10-30,2023-11-05,3,Friday,False
20231104,2023-11-04,2023,4,2023 Q4,11,November,2023-11,44,2023,2023-10-30,2023-11-05,4,Saturday,True
20231105,2023-11-05,2023,4,2023 Q4,11,November,2023-11,44,2023,2023-10-30,2023-11-05,5,Sunday,True
20231106,2023-11-06,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,6,Monday,False
20231107,2023-11-07,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,7,Tuesday,False
20231108,2023-11-08,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,8,Wednesday,False
20231109,2023-11-09,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,9,Thursday,False
20231110,2023-11-10,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,10,Friday,False
20231111,2023-11-11,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,11,Saturday,True
20231112,2023-11-12,2023,4,2023 Q4,11,November,2023-11,45,2023,2023-11-06,2023-11-12,12,Sunday,True
20231113,2023-11-13,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,13,Monday,False
20231114,2023-11-14,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,14,Tuesday,False
20231115,2023-11-15,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,15,Wednesday,False
20231116,2023-11-16,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,16,Thursday,False
20231117,2023-11-17,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,17,Friday,False
20231118,2023-11-18,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,18,Saturday,True
20231119,2023-11-19,2023,4,2023 Q4,11,November,2023-11,46,2023,2023-11-13,2023-11-19,19,Sunday,True
20231120,2023-11-20,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,20,Monday,False
20231121,2023-11-21,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,21,Tuesday,False
20231122,2023-11-22,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,22,Wednesday,False
20231123,2023-11-23,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,23,Thursday,False
20231124,2023-11-24,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,24,Friday,False
20231125,2023-11-25,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,25,Saturday,True
20231126,2023-11-26,2023,4,2023 Q4,11,November,2023-11,47,2023,2023-11-20,2023-11-26,26,Sunday,True
20231127,2023-11-27,2023,4,2023 Q4,11,November,2023-11,48,2023,2023-11-27,2023-12-03,27,Monday,False
20231128,2023-11-28,2023,4,2023 Q4,11,November,2023-11,48,2023,2023-11-27,2023-12-03,28,Tuesday,False
20231129,2023-11-29,2023,4,2023 Q4,11,November,2023-11,48,2023,2023-11-27,2023-12-03,29,Wednesday,False
20231130,2023-11-30,2023,4,2023 Q4,11,November,2023-11,48,2023,2023-11-27,2023-12-03,30,Thursday,False
20231201,2023-12-01,2023,4,2023 Q4,12,December,2023-12,48,2023,2023-11-27,2023-12-03,1,Friday,False
20231202,2023-12-02,2023,4,2023 Q4,12,December,2023-12,48,2023,2023-11-27,2023-12-03,2,Saturday,True
20231203,2023-12-03,2023,4,2023 Q4,12,December,2023-12,48,2023,2023-11-27,2023-12-03,3,Sunday,True
20231204,2023-12-04,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,4,Monday,False
20231205,2023-12-05,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,5,Tuesday,False
20231206,2023-12-06,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,6,Wednesday,False
20231207,2023-12-07,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,7,Thursday,False
20231208,2023-12-08,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,8,Friday,False
20231209,2023-12-09,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,9,Saturday,True
20231210,2023-12-10,2023,4,2023 Q4,12,December,2023-12,49,2023,2023-12-04,2023-12-10,10,Sunday,True
20231211,2023-12-11,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,11,Monday,False
20231212,2023-12-12,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,12,Tuesday,False
20231213,2023-12-13,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,13,Wednesday,False
20231214,2023-12-14,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,14,Thursday,False
20231215,2023-12-15,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,15,Friday,False
20231216,2023-12-16,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,16,Saturday,True
20231217,2023-12-17,2023,4,2023 Q4,12,December,2023-12,50,2023,2023-12-11,2023-12-17,17,Sunday,True
20231218,2023-12-18,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,18,Monday,False
20231219,2023-12-19,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,19,Tuesday,False
20231220,2023-12-20,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,20,Wednesday,False
20231221,2023-12-21,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,21,Thursday,False
20231222,2023-12-22,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,22,Friday,False
20231223,2023-12-23,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,23,Saturday,True
20231224,2023-12-24,2023,4,2023 Q4,12,December,2023-12,51,2023,2023-12-18,2023-12-24,24,Sunday,True
20231225,2023-12-25,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,25,Monday,False
20231226,2023-12-26,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,26,Tuesday,False
20231227,2023-12-27,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,27,Wednesday,False
20231228,2023-12-28,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,28,Thursday,False
20231229,2023-12-29,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,29,Friday,False
20231230,2023-12-30,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,30,Saturday,True
20231231,2023-12-31,2023,4,2023 Q4,12,December,2023-12,52,2023,2023-12-25,2023-12-31,31,Sunday,True
20240101,2024-01-01,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,1,Monday,False
20240102,2024-01-02,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,2,Tuesday,False
20240103,2024-01-03,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,3,Wednesday,False
20240104,2024-01-04,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,4,Thursday,False
20240105,2024-01-05,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,5,Friday,False
20240106,2024-01-06,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,6,Saturday,True
20240107,2024-01-07,2024,1,2024 Q1,1,January,2024-01,1,2024,2024-01-01,2024-01-07,7,Sunday,True
20240108,2024-01-08,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,8,Monday,False
20240109,2024-01-09,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,9,Tuesday,False
20240110,2024-01-10,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,10,Wednesday,False
20240111,2024-01-11,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,11,Thursday,False
20240112,2024-01-12,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,12,Friday,False
20240113,2024-01-13,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,13,Saturday,True
20240114,2024-01-14,2024,1,2024 Q1,1,January,2024-01,2,2024,2024-01-08,2024-01-14,14,Sunday,True
20240115,2024-01-15,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,15,Monday,False
20240116,2024-01-16,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,16,Tuesday,False
20240117,2024-01-17,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,17,Wednesday,False
20240118,2024-01-18,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,18,Thursday,False
20240119,2024-01-19,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,19,Friday,False
20240120,2024-01-20,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,20,Saturday,True
20240121,2024-01-21,2024,1,2024 Q1,1,January,2024-01,3,2024,2024-01-15,2024-01-21,21,Sunday,True
20240122,2024-01-22,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,22,Monday,False
20240123,2024-01-23,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,23,Tuesday,False
20240124,2024-01-24,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,24,Wednesday,False
20240125,2024-01-25,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,25,Thursday,False
20240126,2024-01-26,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,26,Friday,False
20240127,2024-01-27,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,27,Saturday,True
20240128,2024-01-28,2024,1,2024 Q1,1,January,2024-01,4,2024,2024-01-22,2024-01-28,28,Sunday,True
20240129,2024-01-29,2024,1,2024 Q1,1,January,2024-01,5,2024,2024-01-29,2024-02-04,29,Monday,False
20240130,2024-01-30,2024,1,2024 Q1,1,January,2024-01,5,2024,2024-01-29,2024-02-04,30,Tuesday,False
20240131,2024-01-31,2024,1,2024 Q1,1,January,2024-01,5,2024,2024-01-29,2024-02-04,31,Wednesday,False
20240201,2024-02-01,2024,1,2024 Q1,2,February,2024-02,5,2024,2024-01-29,2024-02-04,1,Thursday,False
20240202,2024-02-02,2024,1,2024 Q1,2,February,2024-02,5,2024,2024-01-29,2024-02-04,2,Friday,False
20240203,2024-02-03,2024,1,2024 Q1,2,February,2024-02,5,2024,2024-01-29,2024-02-04,3,Saturday,True
20240204,2024-02-04,2024,1,2024 Q1,2,February,2024-02,5,2024,2024-01-29,2024-02-04,4,Sunday,True
20240205,2024-02-05,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,5,Monday,False
20240206,2024-02-06,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,6,Tuesday,False
20240207,2024-02-07,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,7,Wednesday,False
20240208,2024-02-08,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,8,Thursday,False
20240209,2024-02-09,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,9,Friday,False
20240210,2024-02-10,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,10,Saturday,True
20240211,2024-02-11,2024,1,2024 Q1,2,February,2024-02,6,2024,2024-02-05,2024-02-11,11,Sunday,True
20240212,2024-02-12,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,12,Monday,False
20240213,2024-02-13,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,13,Tuesday,False
20240214,2024-02-14,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,14,Wednesday,False
20240215,2024-02-15,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,15,Thursday,False
20240216,2024-02-16,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,16,Friday,False
20240217,2024-02-17,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,17,Saturday,True
20240218,2024-02-18,2024,1,2024 Q1,2,February,2024-02,7,2024,2024-02-12,2024-02-18,18,Sunday,True
20240219,2024-02-19,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,19,Monday,False
20240220,2024-02-20,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,20,Tuesday,False
20240221,2024-02-21,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,21,Wednesday,False
20240222,2024-02-22,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,22,Thursday,False
20240223,2024-02-23,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,23,Friday,False
20240224,2024-02-24,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,24,Saturday,True
20240225,2024-02-25,2024,1,2024 Q1,2,February,2024-02,8,2024,2024-02-19,2024-02-25,25,Sunday,True
20240226,2024-02-26,2024,1,2024 Q1,2,February,2024-02,9,2024,2024-02-26,2024-03-03,26,Monday,False
20240227,2024-02-27,2024,1,2024 Q1,2,February,2024-02,9,2024,2024-02-26,2024-03-03,27,Tuesday,False
20240228,2024-02-28,2024,1,2024 Q1,2,February,2024-02,9,2024,2024-02-26,2024-03-03,28,Wednesday,False
20240229,2024-02-29,2024,1,2024 Q1,2,February,2024-02,9,2024,2024-02-26,2024-03-03,29,Thursday,False
20240301,2024-03-01,2024,1,2024 Q1,3,March,2024-03,9,2024,2024-02-26,2024-03-03,1,Friday,False
20240302,2024-03-02,2024,1,2024 Q1,3,March,2024-03,9,2024,2024-02-26,2024-03-03,2,Saturday,True
20240303,2024-03-03,2024,1,2024 Q1,3,March,2024-03,9,2024,2024-02-26,2024-03-03,3,Sunday,True
20240304,2024-03-04,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,4,Monday,False
20240305,2024-03-05,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,5,Tuesday,False
20240306,2024-03-06,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,6,Wednesday,False
20240307,2024-03-07,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,7,Thursday,False
20240308,2024-03-08,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,8,Friday,False
20240309,2024-03-09,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,9,Saturday,True
20240310,2024-03-10,2024,1,2024 Q1,3,March,2024-03,10,2024,2024-03-04,2024-03-10,10,Sunday,True
20240311,2024-03-11,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,11,Monday,False
20240312,2024-03-12,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,12,Tuesday,False
20240313,2024-03-13,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,13,Wednesday,False
20240314,2024-03-14,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,14,Thursday,False
20240315,2024-03-15,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,15,Friday,False
20240316,2024-03-16,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,16,Saturday,True
20240317,2024-03-17,2024,1,2024 Q1,3,March,2024-03,11,2024,2024-03-11,2024-03-17,17,Sunday,True
20240318,2024-03-18,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,18,Monday,False
20240319,2024-03-19,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,19,Tuesday,False
20240320,2024-03-20,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,20,Wednesday,False
20240321,2024-03-21,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,21,Thursday,False
20240322,2024-03-22,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,22,Friday,False
20240323,2024-03-23,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,23,Saturday,True
20240324,2024-03-24,2024,1,2024 Q1,3,March,2024-03,12,2024,2024-03-18,2024-03-24,24,Sunday,True
20240325,2024-03-25,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,25,Monday,False
20240326,2024-03-26,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,26,Tuesday,False
20240327,2024-03-27,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,27,Wednesday,False
20240328,2024-03-28,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,28,Thursday,False
20240329,2024-03-29,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,29,Friday,False
20240330,2024-03-30,2024,1,2024 Q1,3,March,2024-03,13,2024,2024-03-25,2024-03-31,30,Saturday,True
